id,X,Y,Z,N1,N2,N3,N4,N5,N6,N7,N8,W1,W2,W3,W4,W5,W6,W7,W8,W9,W0,F1,F2,Electricity,Start_Time,Phone_MAC,Phone_Brand,Phone_Android,Scan_Duration,Scan_Interval,Tx_Power
252,690,150,0,-84,-82,-76,-110,-88,-71,-67,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 16:57:43,B4:0B:44:F3:74:66,smartisan,7.1.1,29914,0,0
253,690,150,0,-76,-75,-74,-79,-87,-81,-71,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
254,690,150,0,-75,-75,-75,-86,-82,-78,-69,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
255,690,150,0,-76,-75,-74,-79,-87,-81,-71,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
256,690,150,0,-75,-75,-75,-86,-82,-78,-69,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
257,690,150,0,-83,-87,-76,-110,-77,-75,-70,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
258,690,150,0,-91,-83,-110,-110,-80,-78,-68,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
259,690,150,0,-87,-90,-110,-110,-87,-77,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
260,690,150,0,-87,-90,-110,-110,-87,-77,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
261,690,150,0,-91,-83,-110,-110,-80,-78,-68,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
262,690,150,0,-87,-90,-110,-110,-87,-77,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 16:58:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29884,0,0
263,690,150,0,-76,-75,-77,-77,-88,-75,-67,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:59:33,B4:0B:44:F3:74:66,smartisan,7.1.1,29938,0,0
264,690,150,0,-77,-82,-75,-81,-89,-75,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 16:59:33,B4:0B:44:F3:74:66,smartisan,7.1.1,29938,0,0
265,690,150,0,-76,-82,-75,-110,-88,-76,-67,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 16:59:33,B4:0B:44:F3:74:66,smartisan,7.1.1,29938,0,0
266,690,150,0,-78,-110,-75,-110,-76,-76,-69,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100000100000100100100100000000000000000000000000000000000000,2021-12-28 16:59:33,B4:0B:44:F3:74:66,smartisan,7.1.1,29938,0,0
267,690,150,0,-80,-110,-110,-110,-76,-69,-68,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100000000000100100100100000000000000000000000000000000000000,2021-12-28 16:59:33,B4:0B:44:F3:74:66,smartisan,7.1.1,29938,0,0
268,690,150,0,-76,-76,-74,-79,-90,-69,-68,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
269,690,150,0,-76,-90,-75,-80,-89,-69,-70,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
270,690,150,0,-77,-89,-75,-82,-90,-69,-70,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
271,690,150,0,-76,-84,-75,-85,-77,-72,-70,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
272,690,150,0,-79,-84,-75,-84,-76,-72,-68,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
273,690,150,0,-77,-75,-75,-110,-77,-78,-69,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:01:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29684,0,0
274,690,150,0,-85,-78,-75,-79,-89,-75,-67,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:02:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29972,0,0
275,690,150,0,-88,-75,-76,-79,-90,-76,-68,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:02:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29972,0,0
276,690,150,0,-76,-83,-75,-110,-76,-77,-70,-63,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:02:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29972,0,0
277,690,150,0,-85,-75,-78,-110,-110,-77,-68,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:02:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29972,0,0
278,690,150,0,-86,-75,-78,-110,-110,-69,-67,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:02:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29972,0,0
279,690,150,0,-77,-78,-75,-82,-94,-69,-70,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
280,690,150,0,-76,-76,-75,-81,-84,-69,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
281,690,150,0,-79,-76,-75,-80,-77,-72,-70,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
282,690,150,0,-76,-75,-76,-110,-77,-72,-70,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
283,690,150,0,-84,-92,-76,-110,-89,-110,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100000100100000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
284,690,150,0,-84,-84,-76,-110,-76,-110,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100000100000000000000000000000000000000000000000,2021-12-28 17:04:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29874,0,0
285,690,150,0,-76,-74,-75,-84,-77,-78,-71,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:05:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29990,0,0
286,690,150,0,-76,-76,-73,-84,-76,-76,-69,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:05:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29990,0,0
287,690,150,0,-76,-76,-76,-82,-76,-78,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:05:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29990,0,0
288,690,150,0,-80,-81,-76,-85,-88,-69,-69,-64,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:05:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29990,0,0
289,690,150,0,-76,-82,-76,-84,-110,-69,-69,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100000100100100000000000000000000000000000000000000,2021-12-28 17:05:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29990,0,0
290,210,150,0,-76,-68,-73,-81,-86,-91,-79,-66,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
291,210,150,0,-89,-68,-73,-81,-86,-81,-89,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
292,210,150,0,-77,-68,-73,-83,-87,-87,-80,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
293,210,150,0,-67,-66,-73,-89,-86,-86,-79,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
294,210,150,0,-78,-81,-73,-81,-94,-84,-80,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
295,210,150,0,-77,-80,-73,-86,-94,-83,-84,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
296,210,150,0,-77,-80,-90,-90,-95,-88,-84,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
297,210,150,0,-79,-68,-88,-110,-92,-83,-82,-83,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:07:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29903,0,0
298,210,150,0,-80,-66,-74,-82,-87,-93,-87,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
299,210,150,0,-78,-66,-73,-87,-91,-86,-91,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
300,210,150,0,-76,-66,-73,-91,-91,-88,-79,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
301,210,150,0,-67,-66,-73,-82,-92,-89,-79,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
302,210,150,0,-67,-66,-73,-110,-92,-87,-76,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
303,210,150,0,-68,-79,-73,-110,-85,-88,-84,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:08:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29921,0,0
304,210,150,0,-67,-67,-75,-82,-84,-86,-85,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
305,210,150,0,-80,-66,-74,-84,-94,-83,-88,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
306,210,150,0,-79,-66,-72,-88,-94,-82,-77,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
307,210,150,0,-76,-66,-73,-86,-86,-88,-77,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
308,210,150,0,-67,-79,-72,-85,-87,-85,-82,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
309,210,150,0,-68,-80,-73,-88,-91,-83,-82,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
310,210,150,0,-78,-68,-73,-110,-110,-84,-110,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100000100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
311,210,150,0,-78,-69,-74,-110,-110,-84,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100000100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
312,210,150,0,-78,-65,-110,-110,-110,-110,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000000000000100000000000000000000000000000000000000,2021-12-28 17:09:34,B4:0B:44:F3:74:66,smartisan,7.1.1,29946,0,0
313,210,150,0,-80,-69,-74,-86,-85,-89,-88,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:10:14,B4:0B:44:F3:74:66,smartisan,7.1.1,28409,0,0
314,210,150,0,-67,-69,-74,-86,-91,-87,-90,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:10:14,B4:0B:44:F3:74:66,smartisan,7.1.1,28409,0,0
315,210,150,0,-67,-80,-72,-110,-93,-88,-86,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:10:14,B4:0B:44:F3:74:66,smartisan,7.1.1,28409,0,0
316,210,150,0,-78,-66,-72,-110,-95,-110,-89,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100000100100000000000000000000000000000000000000,2021-12-28 17:10:14,B4:0B:44:F3:74:66,smartisan,7.1.1,28409,0,0
317,210,150,0,-78,-68,-72,-89,-86,-89,-82,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
318,210,150,0,-79,-68,-73,-86,-89,-88,-86,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
319,210,150,0,-76,-69,-72,-86,-86,-87,-87,-67,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
320,210,150,0,-67,-67,-74,-86,-92,-88,-87,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
321,210,150,0,-68,-67,-74,-110,-110,-86,-80,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
322,210,150,0,-67,-77,-74,-110,-110,-86,-84,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
323,210,150,0,-77,-77,-88,-110,-110,-110,-83,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
324,210,150,0,-79,-80,-88,-110,-110,-110,-80,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 17:11:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29866,0,0
325,210,150,0,-74,-66,-74,-82,-88,-86,-88,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:12:06,B4:0B:44:F3:74:66,smartisan,7.1.1,29965,0,0
326,210,150,0,-67,-79,-73,-90,-88,-88,-87,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:12:06,B4:0B:44:F3:74:66,smartisan,7.1.1,29965,0,0
327,210,150,0,-77,-69,-72,-110,-93,-86,-87,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:12:06,B4:0B:44:F3:74:66,smartisan,7.1.1,29965,0,0
328,210,150,0,-76,-66,-73,-110,-94,-84,-87,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:12:06,B4:0B:44:F3:74:66,smartisan,7.1.1,29965,0,0
329,690,150,0,-63,-66,-76,-110,-88,-82,-77,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:13:22,B4:0B:44:F3:74:66,smartisan,7.1.1,29996,0,0
330,690,150,0,-63,-66,-73,-110,-86,-84,-74,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:13:22,B4:0B:44:F3:74:66,smartisan,7.1.1,29996,0,0
331,690,150,0,-60,-65,-90,-110,-110,-90,-93,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:13:22,B4:0B:44:F3:74:66,smartisan,7.1.1,29996,0,0
332,690,150,0,-61,-62,-75,-110,-110,-92,-78,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:13:22,B4:0B:44:F3:74:66,smartisan,7.1.1,29996,0,0
333,690,150,0,-63,-65,-76,-89,-88,-81,-78,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
334,690,150,0,-63,-62,-76,-87,-93,-80,-79,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
335,690,150,0,-63,-62,-75,-110,-93,-82,-76,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
336,690,150,0,-63,-65,-73,-110,-93,-97,-77,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
337,690,150,0,-60,-66,-73,-110,-94,-81,-74,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
338,690,150,0,-60,-62,-74,-110,-92,-81,-73,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
339,690,150,0,-63,-62,-74,-110,-92,-83,-97,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
340,690,150,0,-63,-62,-88,-110,-93,-84,-94,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:14:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29722,0,0
341,690,150,0,-62,-66,-75,-93,-85,-81,-78,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:15:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29929,0,0
342,690,150,0,-62,-66,-75,-110,-90,-79,-75,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:15:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29929,0,0
343,690,150,0,-62,-69,-86,-110,-88,-80,-75,-79,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:15:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29929,0,0
344,690,150,0,-60,-70,-87,-110,-90,-93,-86,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:15:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29929,0,0
345,690,150,0,-61,-71,-75,-110,-110,-94,-87,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 17:15:05,B4:0B:44:F3:74:66,smartisan,7.1.1,29929,0,0
346,690,150,0,-61,-64,-75,-86,-94,-89,-78,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
347,690,150,0,-63,-65,-72,-110,-94,-92,-77,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
348,690,150,0,-63,-65,-87,-110,-110,-110,-91,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
349,690,150,0,-61,-62,-86,-110,-110,-110,-77,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
350,690,150,0,-61,-62,-87,-110,-110,-110,-74,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
351,690,150,0,-110,-62,-88,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000100100000000000000100000000000000000000000000000000000000,2021-12-28 17:16:57,B4:0B:44:F3:74:66,smartisan,7.1.1,29945,0,0
352,690,150,0,-64,-65,-75,-88,-96,-82,-78,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:18:12,B4:0B:44:F3:74:66,smartisan,7.1.1,29925,0,0
353,690,150,0,-63,-66,-75,-84,-94,-90,-75,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 17:18:12,B4:0B:44:F3:74:66,smartisan,7.1.1,29925,0,0
